timestamp,fermentador,T,SP,banda,cold,hot,nutricion_activa,freq_nut
2026-05-12 16:13:16,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:13:20,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:13:23,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:13:27,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:13:30,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:13:33,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:13:37,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:13:40,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:13:44,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:13:47,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:13:50,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:13:54,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:13:57,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:01,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:04,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:08,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:11,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:14,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:18,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:21,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:25,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:28,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:32,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:35,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:38,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:42,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:45,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:49,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:52,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:55,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:14:59,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:02,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:06,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:09,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:13,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:16,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:19,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:23,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:26,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:30,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:33,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:36,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:40,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:15:43,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:47,F1,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:50,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:54,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:57,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:00,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:04,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:07,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:11,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:14,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:18,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:21,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:24,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:28,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:31,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:35,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:38,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:42,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:45,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:48,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:52,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:55,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:59,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:02,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:05,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:09,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:12,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:16,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:19,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:23,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:26,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:29,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:33,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:36,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:40,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:43,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:46,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:50,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:53,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:57,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:18:00,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:04,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:07,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:10,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:14,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:17,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:18:21,F1,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:18:24,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:28,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:31,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:34,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:38,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:41,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:45,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:48,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:51,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:55,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:58,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:02,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:05,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:09,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:12,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:15,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:19,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:22,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:26,F1,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:29,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:33,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:36,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:39,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:43,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:46,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:50,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:53,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:57,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:00,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:03,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:07,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:10,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:14,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:17,F1,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:20,F1,15.3,15.00,0.50,0,0,0,500.0
