timestamp,fermentador,flow_filt_sccm,status,is_spike
2026-04-07 08:24:36,F3,1.2472,OK,0
2026-04-07 08:24:46,F3,1.2466,OK,0
2026-04-07 08:24:56,F3,1.2461,OK,0
2026-04-07 08:25:06,F3,1.2455,OK,0
2026-04-07 08:25:16,F3,1.2449,OK,0
2026-04-07 08:25:27,F3,1.2443,OK,0
2026-04-07 08:25:37,F3,1.2437,OK,0
2026-04-07 08:25:47,F3,1.2430,OK,0
2026-04-07 08:25:57,F3,1.2424,OK,0
2026-04-07 08:26:08,F3,1.2418,OK,0
2026-04-07 08:26:18,F3,1.2412,OK,0
2026-04-07 08:26:28,F3,1.2406,OK,0
2026-04-07 08:26:38,F3,1.2400,OK,0
2026-04-07 08:26:49,F3,1.2394,OK,0
2026-04-07 08:26:59,F3,1.2388,OK,0
2026-04-07 08:27:09,F3,1.2381,OK,0
2026-04-07 08:27:19,F3,1.2375,OK,0
2026-04-07 08:27:29,F3,1.2369,OK,0
2026-04-07 08:27:40,F3,1.2363,OK,0
2026-04-07 08:27:50,F3,1.2356,OK,0
2026-04-07 08:28:00,F3,1.2350,OK,0
2026-04-07 08:28:10,F3,1.2344,OK,0
2026-04-07 08:28:21,F3,1.2338,OK,0
2026-04-07 08:28:31,F3,1.2331,OK,0
2026-04-07 08:28:41,F3,1.2325,OK,0
2026-04-07 08:28:51,F3,1.2319,OK,0
2026-04-07 08:29:02,F3,1.2312,OK,0
2026-04-07 08:29:12,F3,1.2306,OK,0
2026-04-07 08:29:22,F3,1.2300,OK,0
2026-04-07 08:29:32,F3,1.2293,OK,0
2026-04-07 08:29:43,F3,1.2287,OK,0
2026-04-07 08:29:53,F3,1.2281,OK,0
2026-04-07 08:30:03,F3,1.2274,OK,0
2026-04-07 08:30:13,F3,1.2268,OK,0
2026-04-07 08:30:23,F3,1.2261,OK,0
2026-04-07 08:30:34,F3,1.2255,OK,0
2026-04-07 08:30:44,F3,1.2248,OK,0
2026-04-07 08:30:54,F3,1.2242,OK,0
2026-04-07 08:31:04,F3,1.2235,OK,0
2026-04-07 08:31:15,F3,1.2229,OK,0
2026-04-07 08:31:25,F3,1.2222,OK,0
2026-04-07 08:31:35,F3,1.2216,OK,0
2026-04-07 08:31:46,F3,1.2209,OK,0
2026-04-07 08:31:56,F3,1.2202,OK,0
2026-04-07 08:32:06,F3,1.2196,OK,0
2026-04-07 08:32:16,F3,1.2189,OK,0
2026-04-07 08:32:27,F3,1.2182,OK,0
2026-04-07 08:32:37,F3,1.2176,OK,0
2026-04-07 08:32:47,F3,1.2169,OK,0
2026-04-07 08:32:57,F3,1.2162,OK,0
2026-04-07 08:33:07,F3,1.2156,OK,0
2026-04-07 08:33:18,F3,1.2149,OK,0
2026-04-07 08:33:28,F3,1.2142,OK,0
2026-04-07 08:33:38,F3,1.2135,OK,0
2026-04-07 08:33:49,F3,1.2129,OK,0
2026-04-07 08:33:59,F3,1.2122,OK,0
2026-04-07 08:34:09,F3,1.2115,OK,0
2026-04-07 08:34:19,F3,1.2108,OK,0
2026-04-07 08:34:30,F3,1.2102,OK,0
2026-04-07 08:34:40,F3,1.2095,OK,0
2026-04-07 08:34:50,F3,1.2088,OK,0
2026-04-07 08:35:00,F3,1.2081,OK,0
2026-04-07 08:35:10,F3,1.2075,OK,0
2026-04-07 08:35:21,F3,1.2068,OK,0
2026-04-07 08:35:31,F3,1.2061,OK,0
2026-04-07 08:35:41,F3,1.2054,OK,0
2026-04-07 08:35:51,F3,1.2048,OK,0
2026-04-07 08:36:02,F3,1.2041,OK,0
2026-04-07 08:36:12,F3,1.2034,OK,0
2026-04-07 08:36:22,F3,1.2028,OK,0
2026-04-07 08:36:32,F3,1.2021,OK,0
2026-04-07 08:36:43,F3,1.2014,OK,0
2026-04-07 08:36:53,F3,1.2008,OK,0
2026-04-07 08:37:03,F3,1.2001,OK,0
2026-04-07 08:37:13,F3,1.1995,OK,0
2026-04-07 08:37:23,F3,1.1988,OK,0
2026-04-07 08:37:34,F3,1.1982,OK,0
2026-04-07 08:37:44,F3,1.1975,OK,0
2026-04-07 08:37:54,F3,1.1968,OK,0
2026-04-07 08:38:05,F3,1.1962,OK,0
2026-04-07 08:38:15,F3,1.1956,OK,0
2026-04-07 08:38:25,F3,1.1949,OK,0
2026-04-07 08:38:35,F3,1.1943,OK,0
2026-04-07 08:38:46,F3,1.1936,OK,0
2026-04-07 08:38:56,F3,1.1930,OK,0
2026-04-07 08:39:06,F3,1.1923,OK,0
2026-04-07 08:39:16,F3,1.1917,OK,0
2026-04-07 08:39:26,F3,1.1911,OK,0
2026-04-07 08:39:37,F3,1.1904,OK,0
2026-04-07 08:39:47,F3,1.1898,OK,0
2026-04-07 08:39:57,F3,1.1892,OK,0
2026-04-07 08:40:07,F3,1.1886,OK,0
2026-04-07 08:40:18,F3,1.1879,OK,0
2026-04-07 08:40:28,F3,1.1873,OK,0
2026-04-07 08:40:38,F3,1.1867,OK,0
2026-04-07 08:40:48,F3,1.1861,OK,0
2026-04-07 08:40:59,F3,1.1855,OK,0
2026-04-07 08:41:09,F3,1.1849,OK,0
2026-04-07 08:41:19,F3,1.1843,OK,0
2026-04-07 08:41:29,F3,1.1837,OK,0
2026-04-07 08:41:40,F3,1.1831,OK,0
2026-04-07 08:41:50,F3,1.1825,OK,0
2026-04-07 08:42:00,F3,1.1819,OK,0
2026-04-07 08:42:10,F3,1.1813,OK,0
2026-04-07 08:42:21,F3,1.1807,OK,0
2026-04-07 08:42:31,F3,1.1801,OK,0
2026-04-07 08:42:41,F3,1.1795,OK,0
2026-04-07 08:42:51,F3,1.1789,OK,0
2026-04-07 08:43:01,F3,1.1784,OK,0
2026-04-07 08:43:12,F3,1.1778,OK,0
2026-04-07 08:43:22,F3,1.1772,OK,0
2026-04-07 08:43:32,F3,1.1767,OK,0
2026-04-07 08:43:42,F3,1.1761,OK,0
2026-04-07 08:43:53,F3,1.1755,OK,0
2026-04-07 08:44:03,F3,1.1750,OK,0
2026-04-07 08:44:13,F3,1.1744,OK,0
2026-04-07 08:44:23,F3,1.1739,OK,0
2026-04-07 08:44:34,F3,1.1734,OK,0
2026-04-07 08:44:44,F3,1.1728,OK,0
2026-04-07 08:44:54,F3,1.1723,OK,0
2026-04-07 08:45:04,F3,1.1718,OK,0
2026-04-07 08:45:15,F3,1.1712,OK,0
2026-04-07 08:45:25,F3,1.1707,OK,0
2026-04-07 08:45:35,F3,1.1702,OK,0
2026-04-07 08:45:45,F3,1.1697,OK,0
2026-04-07 08:45:55,F3,1.1692,OK,0
2026-04-07 08:46:06,F3,1.1687,OK,0
2026-04-07 08:46:16,F3,1.1682,OK,0
2026-04-07 08:46:26,F3,1.1677,OK,0
2026-04-07 08:46:36,F3,1.1672,OK,0
2026-04-07 08:46:47,F3,1.1667,OK,0
2026-04-07 08:46:57,F3,1.1662,OK,0
2026-04-07 08:47:07,F3,1.1657,OK,0
2026-04-07 08:47:17,F3,1.1653,OK,0
2026-04-07 08:47:28,F3,1.1648,OK,0
2026-04-07 08:47:38,F3,1.1643,OK,0
2026-04-07 08:47:48,F3,1.1639,OK,0
2026-04-07 08:47:58,F3,1.1634,OK,0
2026-04-07 08:48:09,F3,1.1630,OK,0
2026-04-07 08:48:19,F3,1.1625,OK,0
2026-04-07 08:48:29,F3,1.1621,OK,0
2026-04-07 08:48:39,F3,1.1616,OK,0
2026-04-07 08:48:50,F3,1.1612,OK,0
2026-04-07 08:49:00,F3,1.1607,OK,0
