timestamp,fermentador,T,SP,banda,cold,hot,nutricion_activa,freq_nut
2026-05-12 16:15:11,F3,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:14,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:18,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:21,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:24,F3,15.6,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:28,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:31,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:35,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:38,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:42,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:45,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:48,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:52,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:55,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:15:59,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:02,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:05,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:09,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:12,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:16,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:19,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:23,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:26,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:29,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:33,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:36,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:16:40,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:43,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:46,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:50,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:53,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:16:57,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:00,F3,15.5,15.00,0.50,1,0,0,500.0
2026-05-12 16:17:04,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:07,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:10,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:14,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:17,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:21,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:24,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:28,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:31,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:34,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:38,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:41,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:45,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:48,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:51,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:55,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:17:58,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:02,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:05,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:09,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:12,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:15,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:19,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:22,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:26,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:29,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:33,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:36,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:39,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:43,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:46,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:50,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:53,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:18:57,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:00,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:03,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:07,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:10,F3,15.4,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:14,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:17,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:20,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:24,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:27,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:31,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:34,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:38,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:41,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:44,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:48,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:51,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:55,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:19:58,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:02,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:05,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:08,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:12,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:15,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:19,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:22,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:25,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:29,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:32,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:36,F3,15.3,15.00,0.50,0,0,0,500.0
2026-05-12 16:20:39,F3,15.3,15.00,0.50,0,0,0,500.0
