timestamp,fermentador,T,SP,banda,cold,hot,nutricion_activa,freq_nut
2026-03-29 19:59:50,F3,18.3,18.00,0.30,1,0,0,1000.0
2026-03-29 19:59:53,F3,18.3,18.00,0.30,1,0,0,1000.0
2026-03-29 19:59:57,F3,18.3,18.00,0.30,1,0,0,1000.0
2026-03-29 20:00:00,F3,18.3,18.00,0.30,1,0,0,1000.0
2026-03-29 20:00:04,F3,18.3,18.00,0.30,1,0,0,1000.0
2026-03-29 20:00:07,F3,18.3,18.00,0.30,1,0,0,1000.0
2026-03-29 20:00:10,F3,18.3,18.00,0.30,1,0,0,1000.0
2026-03-29 20:00:14,F3,18.3,18.00,0.30,1,0,0,1000.0
2026-03-29 20:00:17,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:21,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:24,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:27,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:31,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:34,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:38,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:41,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:44,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:48,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:51,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:55,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:00:58,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:02,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:05,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:08,F3,18.2,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:12,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:15,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:19,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:22,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:25,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:29,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:32,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:36,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:39,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:42,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:46,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:49,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:53,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:01:56,F3,18.1,18.00,0.30,0,0,0,1000.0
2026-03-29 20:02:00,F3,18.1,18.00,0.30,0,0,0,1000.0
