timestamp,fermentador,T,SP,banda,cold,hot,nutricion_activa,freq_nut
2026-03-30 12:18:32,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:18:35,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:18:39,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:18:42,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:18:45,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:18:49,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:18:52,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:18:56,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:18:59,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:02,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:06,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:09,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:13,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:16,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:20,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:23,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:26,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:30,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:33,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:37,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:40,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:43,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:47,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:50,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:54,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:19:57,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:01,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:04,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:07,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:11,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:14,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:18,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:21,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:24,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:28,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:31,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:35,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:38,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:41,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:45,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:48,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:52,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:55,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:20:59,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:02,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:05,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:11,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:15,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:19,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:23,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:27,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:31,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:34,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:39,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:42,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:46,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:49,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:53,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:21:56,F1,19.8,21.00,0.50,0,1,0,6000.0
2026-03-30 12:22:00,F1,19.8,21.00,0.50,0,1,0,6000.0
