timestamp,fermentador,T,SP,banda,cold,hot,nutricion_activa,freq_nut
2026-04-06 14:47:23,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:26,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:30,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:33,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:36,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:40,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:43,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:47,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:50,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:54,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:47:57,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:00,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:04,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:07,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:11,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:14,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:17,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:21,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:24,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:28,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:31,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:35,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:38,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:41,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:45,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:48,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:52,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:55,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:48:58,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:02,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:05,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:09,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:12,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:15,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:19,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:22,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:26,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:29,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:33,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:36,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:39,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:43,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:46,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:50,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:53,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:49:56,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:00,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:03,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:07,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:10,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:14,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:17,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:20,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:24,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:27,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:31,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:34,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:37,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:41,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:44,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:48,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:51,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:54,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:50:58,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:01,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:05,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:08,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:12,F3,16.5,16.00,0.50,1,0,0,1000.0
2026-04-06 14:51:15,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:18,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:22,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:25,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:29,F3,16.5,16.00,0.50,1,0,0,1000.0
2026-04-06 14:51:32,F3,16.5,16.00,0.50,1,0,0,1000.0
2026-04-06 14:51:35,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:39,F3,16.4,16.00,0.50,0,0,0,1000.0
2026-04-06 14:51:42,F3,16.5,16.00,0.50,1,0,0,1000.0
2026-04-06 14:51:46,F3,16.5,16.00,0.50,1,0,0,1000.0
2026-04-06 14:51:49,F3,16.5,16.00,0.50,1,0,0,1000.0
2026-04-06 14:51:52,F3,16.5,16.00,0.50,1,0,0,1000.0
2026-04-06 14:51:56,F3,16.4,16.00,0.50,0,0,0,1000.0
