,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,4668.7271082242405,-3993.930934090679,674.9193976273389,158.46982489647516,1427.9337508413803,1870.634069480042,-760.5877343502694,-2221.1429409759608,151.87799468188774,359.7607064448634,13.676488116081961,29.83435351513461,-1.7591287313912822,-24.42025605930297,68.8623655111398,344.3954120644237,210.1521815925184,348.16387997688815,648.661168154936,-1.180958950359606,171.27906878458458,1124.5766749604857,-0.012054686096506234,0.09723446230686966,30.028670453915872,32.08711078770298,25.52376089039093,38.127605207509006,29.48815274112066,26.497642153539992,36.6545094112136,-3.498568764794185,0.03655948850373153,123.67505270948557
qN,-3993.930934090679,4574.275772697418,-161.79528654345592,-59.5215180774087,-1675.6999839672085,-1917.7249604433168,761.9022113816729,1954.2376434961998,-99.94395141446952,-253.62296893135857,-9.816048313253008,-310.5794385808492,-12.602697277360626,-229.28374443049432,244.96810858250865,-610.0538368450698,-439.318772419592,-629.5500944389747,-1183.8939782241296,2.008769858397816,1485.3581145106673,-1231.7849029140068,0.012313968176919059,-0.02502631386627894,-10.21571412695406,-21.2057643898229,-19.72377590048009,-245.34079902887274,-185.17918788943015,-11.941921321769833,-33.01977487927615,-57.759573734825246,-0.012847856562237562,-45.145928590542894
betaG0,674.9193976273389,-161.79528654345592,5628.52162994731,1339.9771004461743,-3776.678857356381,-1849.4427328038876,153.51216486273407,-457.5728840995113,1062.6772447013002,-463.5620542197545,-19.139972212480107,-36.04551524621571,-0.7138249583015186,-14.522012223942733,5.932112124678735,-49.465306340688365,-66.90627174274735,-61.920424851751214,-121.90474065510445,0.0994615781747123,373.79995544708527,-39.50225218045312,7.56176964875644e-05,0.037318241670609036,11.645364873891307,-5.003439811795047,-0.8569156137511853,-39.38978675932681,-46.76979565728739,20.97961160374843,7.048860917994843,41.156051178987695,0.014237256935051922,50.89915161088404
betaF0,158.46982489647516,-59.5215180774087,1339.9771004461743,348.52518537682204,-914.4334247876797,-519.654799849566,52.01302015638401,-130.86755611914748,302.95173718784946,-43.57815579651847,-1.8064070137953439,-4.927453925266144,-0.027297702241753603,-0.8473319551742664,-2.066227660912247,-15.43406361308721,-10.626669932139295,-17.168067799640852,-31.79623328909685,0.045738992323965166,91.32755706663329,-12.072550251394658,4.1448753421702034e-05,0.012061619949888977,3.8147454190403516,0.7194935980195497,1.2762421017704306,1.8095427488379734,-6.646051791676416,8.309222288293656,3.386337552315789,21.9533768327832,0.0047401375262240576,16.795161677039232
qEG,1427.9337508413803,-1675.6999839672085,-3776.678857356381,-914.4334247876797,7130.045157744127,2235.397846558879,-455.52801007841185,-1124.8210176866369,-821.92093916014,-1950.072259570714,-91.51019833855982,128.74029649389774,4.215400627830171,78.87331673278189,-82.63998919697117,91.76152489942913,234.2875809891603,133.94301995533544,284.4963990117953,-0.049554775484050476,-409.33415093495,302.7171988065708,-0.0028852080455107594,-0.018278906303021834,-6.658053859296414,52.02598897068212,33.649416193823065,137.1361404541104,121.40795045187197,-25.119414625204776,32.15301338522745,-38.87905785530812,-0.008343165000024418,-33.85491530374573
qEF,1870.634069480042,-1917.7249604433168,-1849.4427328038876,-519.654799849566,2235.397846558879,3672.9924380903085,-1157.9663016718364,-1615.142036810001,-217.64780454398525,-130.75875896795787,-6.212969113212511,66.26897759794608,1.7744359792360027,34.54615535415773,-34.787287036782786,5.111957258022457,137.7509810846574,45.77724019672033,109.406713731247,0.22646263686570584,-31.405234402952146,187.15855144519853,-0.0018059187492181455,0.00792630443378876,2.2997944538565545,31.09066368220153,20.939968329342967,104.27724079714582,79.80724688838296,0.4761859759385973,21.746954254175755,11.515424330397753,0.0028597858052978394,8.565434761107761
iG,-760.5877343502694,761.9022113816729,153.51216486273407,52.01302015638401,-455.52801007841185,-1157.9663016718364,436.23163960841475,644.6062604868221,-23.818795650095904,17.34248945632364,0.8227084827142558,-35.7182163826044,-1.2004652209721625,-22.445949217397413,25.6168809630054,-6.501538330294009,-65.73662529397524,-20.95626264179611,-51.338842591705465,-0.07065737460010282,20.098211566493433,-82.71525087556532,0.0008471471572448377,-0.007035926994155773,-2.094636144054504,-17.0357358498238,-11.530853120974346,-52.68822695747037,-34.82927236553881,-2.0612385254251233,-12.373764295426792,-18.14044670324448,-0.002556281761192842,-8.53198003666556
iE,-2221.1429409759608,1954.2376434961998,-457.5728840995113,-130.86755611914748,-1124.8210176866369,-1615.142036810001,644.6062604868221,1846.5171902348484,-227.00756496806028,-316.2278822737086,-12.402167483032347,-39.37231997167107,-0.9655397000958765,-19.254384500078878,21.491338978209,24.683691605472866,-98.02221888523442,-9.933623249533113,-38.81114953739244,-0.2945724103946502,-178.14356195275087,-164.68732764638395,0.0016959144899652868,-0.021178728045764057,-6.244396185591093,-26.294877883842037,-20.817464091878833,-69.37013804289684,-52.79402848470135,-5.6984939071857905,-29.435294733117527,-8.87864484038435,-0.0076103243077217655,-25.151813564391873
Kd0,151.87799468188774,-99.94395141446952,1062.6772447013002,302.95173718784946,-821.92093916014,-217.64780454398525,-23.818795650095904,-227.00756496806028,442.70985367424,-7.216527807192124,-0.34151699586013634,-3.1808053457541545,0.1064918339769576,1.4801702460579094,-6.4249883674534995,-35.37882377515742,-16.53006277825071,-33.44790937322342,-62.12127929449996,0.13327063050902915,57.34408286507444,-84.87553589279281,0.0006425062721332202,-0.0003181844723311602,-0.1043593847275708,-4.3825605845611775e-27,-8.765121169122355e-27,-0.7058123052913933,-0.5416036046900506,-0.28352487353531064,-8.765121169122355e-28,-0.5056736490861624,-0.00013455536645226164,-0.4618923276059445
gammaG0,359.7607064448634,-253.62296893135857,-463.5620542197545,-43.57815579651847,-1950.072259570714,-130.75875896795787,17.34248945632364,-316.2278822737086,-7.216527807192124,2952.9332913357225,130.8127093002914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
