,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,60282.641431968565,-44262.51195620533,6598.003598897016,2237.9076507787704,14816.677570184187,22255.514670937122,-8690.85880902693,-23726.24351356844,-273.290506399233,3884.3555792156476,154.75471198309313,40.350000517278644,-16.38747997186907,-288.11186882907265,639.4206861345542,1912.6665945705518,909.542902047996,1775.516251008822,3346.169956257394,-7.842868735720655,1446.0808479418765,5791.985361009069,-0.05077258552250958,1.587311583055662,549.6281798299481,518.5930341167734,830.1828206656623,349.95315230469964,277.0954820438456,1005.4684715009155,433.6150358364385,106.52536746923599,0.831231295419008,2949.6179275209306
qN,-44262.51195620533,44830.96423842383,-651.417630626695,-750.0850133673863,-16382.78996677048,-21198.13840219066,7818.006274172492,19738.240360406486,461.3148646711853,-2764.801739195437,-112.35323353038906,-2124.9969895269637,-85.88352754560286,-1510.4982682245145,1648.1801086220573,-3687.14413997291,-2277.6632899892256,-3542.492057324671,-6756.915809856957,14.027134022945845,9524.812532381824,-6193.196782767319,0.05195667423201992,-0.7435403854557411,-324.5689115430947,-457.4043810629451,-819.982064119713,-1213.444406823793,-1024.4416130729746,-410.94938114450827,-426.0548044317818,-214.80151280298662,-0.5355034822312738,-1964.7628355529275
betaG0,6598.003598897016,-651.417630626695,83252.4072626373,21867.589278318403,-64092.5431319407,-27374.700911536118,1795.0836373236311,-4736.755387955524,4972.376857398443,-4669.075791574859,-199.46520225911112,-355.7749022918782,-9.420045091314151,-170.6495927750324,141.9857437799061,-372.0759690899352,-502.80708963550063,-554.5891404878417,-922.5190496948588,0.8823518781504645,2565.7255643982908,-374.28381032490114,0.0003841368992330979,1.2960814693589322,402.56315835370367,-205.46928258934938,-365.05038612788303,-322.32115730384714,-342.3995817720307,1821.6925170842305,118.8653186773697,183.36318360094037,0.4616622252410818,1557.3588806099006
betaF0,2237.9076507787704,-750.0850133673863,21867.589278318403,6079.300540564987,-16538.630473249646,-7908.165073038689,591.2458761320518,-1798.2876615551136,1472.7924107632036,-462.77326012330633,-19.930334171105898,-51.22932846809925,-0.7005442831198564,-13.808140321818223,0.4010871067811368,-94.55149696273759,-86.31168937109392,-126.54794405990577,-201.07886074481377,0.3070234502795759,466.6409566362074,-125.315656392028,0.0002555116976291278,0.392840706594133,125.48354425056101,-12.807312274641937,-29.70214358856904,-34.353437046750116,-59.07701322870029,549.0522368873704,86.10053004259761,92.25913729651808,0.1432891585254383,480.7978212850046
qEG,14816.677570184187,-16382.78996677048,-64092.5431319407,-16538.630473249646,91423.00518859355,30351.79758949338,-4592.128333419463,-9958.38125687779,-3531.1365288419356,-16215.654800963785,-766.3387059447078,1116.6898698721961,39.943418976326285,710.6416752318088,-784.7728282662799,671.6913705465422,1524.2089927371678,1155.3549131967327,2031.9383896455188,-0.6809192953904379,-4223.8422441544235,1443.7292081687397,-0.011590194735919015,-1.1347787911577774,-374.8871350777475,707.8290741004987,1030.8931972303872,879.8995900050284,814.4041554965,-1852.2160079287978,188.96945803743728,-153.01420514902713,-0.4394664095799869,-1501.1148804704058
qEF,22255.514670937122,-21198.13840219066,-27374.700911536118,-7908.165073038689,30351.79758949338,43990.59346851416,-12589.844863549692,-17008.148583406295,-1034.6643681770145,-1082.947284737145,-52.20304268518309,674.292251557887,21.343901534846598,388.9379116936667,-417.07153295259025,98.49459529658236,1009.4412579657428,588.4148107565923,907.6867504957232,1.4344703792218805,-1425.665522664869,925.9092740023792,-0.007472549136788351,-0.2042305453245094,-70.26335294979066,542.1810540030575,865.9989482137203,672.9135438133408,565.7304293697405,-441.2992200857087,337.5170763164263,132.58959012773965,-0.08483248694415473,-286.92163834609573
iG,-8690.85880902693,7818.006274172492,1795.0836373236311,591.2458761320518,-4592.128333419463,-12589.844863549692,4381.312618013528,6557.672716995459,-121.26687473788529,138.4651483761945,6.7033735662106375,-318.3671577159954,-11.484515630582383,-206.29899175854538,237.7723615015268,-74.45951406411726,-432.290436650359,-228.70028084431652,-400.52290141032205,-0.361512053990338,679.9920492808379,-369.1598206101926,0.003419205120972651,-0.06262503113088723,-17.596235899527954,-237.70029964015103,-345.4648821719027,-285.69866653497064,-219.45477417169118,-30.36293824428403,-168.35888366192248,-92.68925493758664,-0.018007433350482684,-60.8360912220208
iE,-23726.24351356844,19738.240360406486,-4736.755387955524,-1798.2876615551136,-9958.38125687779,-17008.148583406295,6557.672716995459,18186.7221291335,-1111.033085087375,-3007.7710717038367,-123.33253105208372,-343.75927268329144,-10.049554841710217,-190.14012919954817,205.41651321311332,110.87382173119828,-603.2737101702485,-240.94944133155826,-378.047580934261,-1.913800339607746,82.39530325581123,-651.5267229534466,0.006796097589241663,-0.21207772757969517,-52.26987545240574,-369.25703698758934,-603.6802066357769,-403.8657800956379,-335.13995215004024,-124.80849706449995,-349.84107931028063,-93.14323825773855,-0.05275642264093389,-173.20286091717168
Kd0,-273.290506399233,461.3148646711853,4972.376857398443,1472.7924107632036,-3531.1365288419356,-1034.6643681770145,-121.26687473788529,-1111.033085087375,2048.2079316558006,-69.85912989966923,-3.347379394542989,-10.105593389948014,0.949882440723724,17.951596585145364,-43.69351026041698,-180.4104767620324,-75.78781737365755,-171.00407999154743,-307.85938422885687,0.7904736308302844,165.23103300691835,-456.2825847847993,0.0025721895831197447,-0.030290854427756517,-15.560645947346808,-0.5674714039415535,-1.6329982982303146,-3.646350014763805,-3.88769056564338,-15.39638226336505,-0.7959609056620643,-3.128413376328848,-0.03653347151079304,-137.54731499920612
gammaG0,3884.3555792156476,-2764.801739195437,-4669.075791574859,-462.77326012330633,-16215.654800963785,-1082.947284737145,138.4651483761945,-3007.7710717038367,-69.85912989966923,26099.46868276964,1173.2243063745861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,154.75471198309313,-112.35323353038906,-199.46520225911112,-19.930334171105898,-766.3387059447078,-52.20304268518309,6.7033735662106375,-123.33253105208372,-3.347379394542989,1173.2243063745861,53.704877121464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
