,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,4664.701373141349,-3988.61502367506,686.8671923074997,163.70430295721704,1397.1015078371227,1859.8492280459993,-757.5704285350882,-2209.983219561342,151.4691829528188,359.7607064448634,13.676488116081961,29.83435351513461,-1.7591287313912822,-24.42025605930297,68.8623655111398,344.3954120644237,210.1521815925184,348.16387997688815,648.661168154936,-1.180958950359606,171.27906878458458,1124.5766749604857,-0.012054686096506234,0.10450380714076299,33.44285514719938,24.68400476580544,18.383242808141567,38.87074286302338,30.053407099885458,36.88517813421888,22.44645694534597,-3.638496314929802,0.041352730940013224,139.95823134782364
qN,-3988.61502367506,4556.188508073257,-151.8890568830505,-55.22842053015553,-1674.5815212762498,-1913.2087800946833,756.7997407677739,1946.6943251267508,-99.95733885615621,-253.62296893135857,-9.816048313253008,-310.5794385808492,-12.602697277360626,-229.28374443049432,244.96810858250865,-610.0538368450698,-439.318772419592,-629.5500944389747,-1183.8939782241296,2.008769858397816,1485.3581145106673,-1231.7849029140068,0.012313968176919059,-0.02541363376838507,-10.520052689300748,-14.5639628953775,-13.108214275932875,-226.1272589688133,-182.28440492324424,-13.050376780194254,-20.185712940917604,-22.20947035524743,-0.013341987362290426,-46.61050024334036
betaG0,686.8671923074997,-151.8890568830505,5681.888316327602,1357.0468641534756,-3867.9823442722645,-1878.4775197597423,158.56510773318033,-438.96430232276674,1061.6652299415668,-463.5620542197545,-19.139972212480107,-36.04551524621571,-0.7138249583015186,-14.522012223942733,5.932112124678735,-49.465306340688365,-66.90627174274735,-61.920424851751214,-121.90474065510445,0.0994615781747123,373.79995544708527,-39.50225218045312,7.56176964875644e-05,0.06493228458423625,22.625099709052208,-7.268994312088344,-2.958022097653746,-51.64135118531763,-49.21508174239962,51.87607543841607,2.6351755986853327,22.112318650721853,0.02868069652847958,108.00676364682676
betaF0,163.70430295721704,-55.22842053015553,1357.0468641534756,354.66822501703894,-943.7396725759936,-529.4214856960273,53.8768726684321,-124.40156209541033,302.56945138614833,-43.57815579651847,-1.8064070137953439,-4.927453925266144,-0.027297702241753603,-0.8473319551742664,-2.066227660912247,-15.43406361308721,-10.626669932139295,-17.168067799640852,-31.79623328909685,0.045738992323965166,91.32755706663329,-12.072550251394658,4.1448753421702034e-05,0.022683675111239733,7.9763098551359635,-0.1444530529949163,0.4099308800996104,-4.008330621336603,-8.071530951709885,20.06027732770291,1.682872993655799,13.829038184809843,0.01023573597253515,36.77211354326502
qEG,1397.1015078371227,-1674.5815212762498,-3867.9823442722645,-943.7396725759936,7265.059874633256,2272.1858221269677,-457.5328854017422,-1141.9690741063675,-820.3668410645748,-1950.072259570714,-91.51019833855982,128.74029649389774,4.215400627830171,78.87331673278189,-82.63998919697117,91.76152489942913,234.2875809891603,133.94301995533544,284.4963990117953,-0.049554775484050476,-409.33415093495,302.7171988065708,-0.0028852080455107594,-0.06176031982290085,-23.4396669227927,46.03843786676782,27.89075607697083,145.37015456666322,124.59070635606842,-72.11458508032788,20.633564681153718,-32.88794047751023,-0.030351856859316108,-121.54622460665905
qEF,1859.8492280459993,-1913.2087800946833,-1878.4775197597423,-529.4214856960273,2272.1858221269677,3684.20604813249,-1157.8926615738842,-1618.6714907232404,-217.1937042023818,-130.75875896795787,-6.212969113212511,66.26897759794608,1.7744359792360027,34.54615535415773,-34.787287036782786,5.111957258022457,137.7509810846574,45.77724019672033,109.406713731247,0.22646263686570584,-31.405234402952146,187.15855144519853,-0.0018059187492181455,-0.005507184741269097,-2.824503294208744,27.061911914194326,17.011826594141034,102.28611795739178,79.20226458795129,-13.667067651868107,13.968236278720743,8.698915762268257,-0.0037793638114065127,-17.19219204389732
iG,-757.5704285350882,756.7997407677739,158.56510773318033,53.8768726684321,-457.5328854017422,-1157.8926615738842,435.0404477653573,642.7114067549611,-23.867714774304076,17.34248945632364,0.8227084827142558,-35.7182163826044,-1.2004652209721625,-22.445949217397413,25.6168809630054,-6.501538330294009,-65.73662529397524,-20.95626264179611,-51.338842591705465,-0.07065737460010282,20.098211566493433,-82.71525087556532,0.0008471471572448377,-0.005635292701237726,-1.6210489673100967,-14.577965080116186,-9.14426351236758,-48.072615309821416,-33.76654266841823,-0.7417629523476872,-7.61967733224011,-11.089957044115206,-0.0019313123645736344,-6.368133990494233
iE,-2209.983219561342,1946.6943251267508,-438.96430232276674,-124.40156209541033,-1141.9690741063675,-1618.6714907232404,642.7114067549611,1844.3641296222836,-227.25486646305842,-316.2278822737086,-12.402167483032347,-39.37231997167107,-0.9655397000958765,-19.254384500078878,21.491338978209,24.683691605472866,-98.02221888523442,-9.933623249533113,-38.81114953739244,-0.2945724103946502,-178.14356195275087,-164.68732764638395,0.0016959144899652868,-0.012767635894581034,-3.2536250856266453,-20.358030610784365,-15.009369453842503,-66.19547299528124,-52.58531354653607,2.3076931732779804,-17.959287464909444,-2.119606946557355,-0.003829442807590509,-10.550896277144437
Kd0,151.4691829528188,-99.95733885615621,1061.6652299415668,302.56945138614833,-820.3668410645748,-217.1937042023818,-23.867714774304076,-227.25486646305842,442.73191420346325,-7.216527807192124,-0.34151699586013634,-3.1808053457541545,0.1064918339769576,1.4801702460579094,-6.4249883674534995,-35.37882377515742,-16.53006277825071,-33.44790937322342,-62.12127929449996,0.13327063050902915,57.34408286507444,-84.87553589279281,0.0006425062721332202,-0.0009640178616481675,-0.34590995473248737,0.0,2.6295363507367065e-27,-0.6012644668752538,-0.5051272553201043,-0.9689663455817792,8.765121169122355e-28,-0.40133540722428174,-0.00045585433704779213,-1.5889347985749276
gammaG0,359.7607064448634,-253.62296893135857,-463.5620542197545,-43.57815579651847,-1950.072259570714,-130.75875896795787,17.34248945632364,-316.2278822737086,-7.216527807192124,2952.9332913357225,130.8127093002914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,13.676488116081961,-9.816048313253008,-19.139972212480107,-1.8064070137953439,-91.51019833855982,-6.212969113212511,0.8227084827142558,-12.402167483032347,-0.34151699586013634,130.8127093002914,5.921465841655781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,29.83435351513461,-310.5794385808492,-36.04551524621571,-4.927453925266144,128.74029649389774,66.26897759794608,-35.7182163826044,-39.37231997167107,-3.1808053457541545,0.0,0.0,207.64592166386512,10.302316053622048,182.52487849591986,-225.10500245019003,119.96123004421946,45.24895919249357,117.2089991541823,211.12559878176938,-0.444868375004196,-596.771150639378,54.175545431723734,-0.0004885727734655977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,-1.7591287313912822,-12.602697277360626,-0.7138249583015186,-0.027297702241753603,4.215400627830171,1.7744359792360027,-1.2004652209721625,-0.9655397000958765,0.1064918339769576,0.0,0.0,10.302316053622048,0.767546397034321,13.07542765092308,-17.841367866183408,7.259751755177683,1.546576496957112,6.706600862548326,11.84826296068973,-0.02923506223444892,-35.749266098434774,1.7078203813419444,-1.449147657047755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-24.42025605930297,-229.28374443049432,-14.522012223942733,-0.8473319551742664,78.87331673278189,34.54615535415773,-22.445949217397413,-19.254384500078878,1.4801702460579094,0.0,0.0,182.52487849591986,13.07542765092308,223.53434473485987,-302.965411028607,126.40838688900715,28.90662955381436,117.49852169661885,207.9662146244038,-0.5048677457104963,-623.1191056051839,32.5331456766286,-0.00027880080868725334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,68.8623655111398,244.96810858250865,5.932112124678735,-2.066227660912247,-82.63998919697117,-34.787287036782786,25.6168809630054,21.491338978209,-6.4249883674534995,0.0,0.0,-225.10500245019003,-17.841367866183408,-302.965411028607,424.9769351444295,-153.3820103590177,-30.30079363126587,-139.91144360627823,-247.08844600749336,0.6265417498579218,752.2618674249791,-31.735974693889244,0.0002672114209895046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,344.3954120644237,-610.0538368450698,-49.465306340688365,-15.43406361308721,91.76152489942913,5.111957258022457,-6.501538330294009,24.683691605472866,-35.37882377515742,0.0,0.0,119.96123004421946,7.259751755177683,126.40838688900715,-153.3820103590177,437.8711801969025,156.62338557861224,422.8138999411465,760.2032424698081,-1.6513055645527541,-2171.703372900176,181.00249570052762,-0.0016387607383012476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,210.1521815925184,-439.318772419592,-66.90627174274735,-10.626669932139295,234.2875809891603,137.7509810846574,-65.73662529397524,-98.02221888523442,-16.53006277825071,0.0,0.0,45.24895919249357,1.546576496957112,28.90662955381436,-30.30079363126587,156.62338557861224,239.81901092624642,176.34602152730767,357.43601915667716,-0.40034168275044757,-777.0904379910451,222.02280428062966,-0.002340105995138436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_stat,348.16387997688815,-629.5500944389747,-61.920424851751214,-17.168067799640852,133.94301995533544,45.77724019672033,-20.95626264179611,-9.933623249533113,-33.44790937322342,0.0,0.0,117.2089991541823,6.706600862548326,117.49852169661885,-139.91144360627823,422.8138999411465,176.34602152730767,425.3842670404014,766.1664057692208,-1.5081142188304826,-2127.322680162703,218.11627565073644,-0.001972496567121595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
